COLLECTION_DATE,ACTION_TIMESTAMP,COLLECTION_ORDER_ID,ACTION,ZONE,AGENT_ID
1/7/2024,"January 7, 2024, 1:08 PM",115187111,STARTED TASK,ZONE_44,1067
1/6/2024,"January 6, 2024, 9:09 PM",115187285,COLLECTED,ZONE_17,3840
1/6/2024,"January 6, 2024, 9:06 PM",115187285,ARRIVED,ZONE_17,3840
1/6/2024,"January 6, 2024, 9:02 PM",115187285,STARTED TASK,ZONE_17,3840
1/6/2024,"January 6, 2024, 10:20 PM",115187638,COLLECTED,ZONE_8,4452
1/6/2024,"January 6, 2024, 10:20 PM",115187638,ARRIVED,ZONE_8,4452
1/6/2024,"January 6, 2024, 10:15 PM",115187638,STARTED TASK,ZONE_8,4452
1/7/2024,"January 7, 2024, 3:35 PM",115189070,COLLECTED,ZONE_28,4652
1/7/2024,"January 7, 2024, 3:34 PM",115189070,ARRIVED,ZONE_28,4652
1/7/2024,"January 7, 2024, 3:30 PM",115189070,STARTED TASK,ZONE_28,4652
1/7/2024,"January 7, 2024, 10:24 AM",115189537,PARTIALLY_COLLECTED,ZONE_28,4414
1/7/2024,"January 7, 2024, 10:23 AM",115189537,ARRIVED,ZONE_28,4414
1/7/2024,"January 7, 2024, 10:19 AM",115189537,STARTED TASK,ZONE_28,4414
1/7/2024,"January 7, 2024, 3:21 PM",115191792,COLLECTED,ZONE_51,5163
1/7/2024,"January 7, 2024, 3:18 PM",115191792,ARRIVED,ZONE_51,5163
1/7/2024,"January 7, 2024, 3:14 PM",115191792,STARTED TASK,ZONE_51,5163
1/7/2024,"January 7, 2024, 2:40 PM",115191793,COLLECTED,ZONE_7,26933
1/7/2024,"January 7, 2024, 2:40 PM",115191793,ARRIVED,ZONE_7,26933
1/7/2024,"January 7, 2024, 2:36 PM",115191793,STARTED TASK,ZONE_7,26933
1/7/2024,"January 7, 2024, 6:34 PM",115192314,COLLECTED,ZONE_36,5283
1/7/2024,"January 7, 2024, 6:33 PM",115192314,ARRIVED,ZONE_36,5283
1/7/2024,"January 7, 2024, 6:29 PM",115192314,STARTED TASK,ZONE_36,5283
1/7/2024,"January 7, 2024, 5:54 PM",115192489,COLLECTED,ZONE_15,3043
1/7/2024,"January 7, 2024, 5:42 PM",115192489,ARRIVED,ZONE_15,3043
1/7/2024,"January 7, 2024, 5:38 PM",115192489,STARTED TASK,ZONE_15,3043
1/7/2024,"January 7, 2024, 8:37 PM",115193360,DELAYED,ZONE_62,2224
1/7/2024,"January 7, 2024, 8:35 PM",115193360,ARRIVED,ZONE_62,2224
1/7/2024,"January 7, 2024, 8:31 PM",115193360,STARTED TASK,ZONE_62,2224
1/8/2024,"January 8, 2024, 4:07 PM",115193360,COLLECTED,ZONE_62,2677
1/8/2024,"January 8, 2024, 4:05 PM",115193360,ARRIVED,ZONE_62,2677
1/8/2024,"January 8, 2024, 4:01 PM",115193360,STARTED TASK,ZONE_62,2677
1/7/2024,"January 7, 2024, 2:36 PM",115193706,COLLECTED,ZONE_23,5047
1/7/2024,"January 7, 2024, 2:30 PM",115193706,ARRIVED,ZONE_23,5047
1/7/2024,"January 7, 2024, 2:26 PM",115193706,STARTED TASK,ZONE_23,5047
1/7/2024,"January 7, 2024, 5:53 PM",115195094,COLLECTED,ZONE_38,26879
1/7/2024,"January 7, 2024, 5:51 PM",115195094,ARRIVED,ZONE_38,26879
1/7/2024,"January 7, 2024, 5:46 PM",115195094,STARTED TASK,ZONE_38,26879
1/7/2024,"January 7, 2024, 4:09 PM",115195438,COLLECTED,ZONE_37,2942
1/7/2024,"January 7, 2024, 4:08 PM",115195438,ARRIVED,ZONE_37,2942
1/7/2024,"January 7, 2024, 4:02 PM",115195438,STARTED TASK,ZONE_37,2942
1/7/2024,"January 7, 2024, 10:21 AM",115195955,COLLECTED,ZONE_56,4911
1/7/2024,"January 7, 2024, 10:21 AM",115195955,ARRIVED,ZONE_56,4911
1/7/2024,"January 7, 2024, 10:17 AM",115195955,STARTED TASK,ZONE_56,4911
1/7/2024,"January 7, 2024, 3:00 PM",115196128,COLLECTED,ZONE_46,509
1/7/2024,"January 7, 2024, 2:59 PM",115196128,ARRIVED,ZONE_46,509
1/7/2024,"January 7, 2024, 2:55 PM",115196128,STARTED TASK,ZONE_46,509
1/7/2024,"January 7, 2024, 4:18 PM",115196134,COLLECTED,ZONE_12,17890
1/7/2024,"January 7, 2024, 4:16 PM",115196134,ARRIVED,ZONE_12,17890
1/7/2024,"January 7, 2024, 4:11 PM",115196134,STARTED TASK,ZONE_12,17890
1/7/2024,"January 7, 2024, 7:11 PM",115196305,COLLECTED,ZONE_1,409
1/7/2024,"January 7, 2024, 7:11 PM",115196305,ARRIVED,ZONE_1,409
1/7/2024,"January 7, 2024, 7:07 PM",115196305,STARTED TASK,ZONE_1,409
1/7/2024,"January 7, 2024, 6:42 PM",115197864,COLLECTED,ZONE_36,5283
1/7/2024,"January 7, 2024, 6:41 PM",115197864,ARRIVED,ZONE_36,5283
1/7/2024,"January 7, 2024, 6:37 PM",115197864,STARTED TASK,ZONE_36,5283
1/7/2024,"January 7, 2024, 3:59 PM",115198385,COLLECTED,ZONE_58,2483
1/7/2024,"January 7, 2024, 3:53 PM",115198385,ARRIVED,ZONE_58,2483
1/7/2024,"January 7, 2024, 3:49 PM",115198385,STARTED TASK,ZONE_58,2483
1/7/2024,"January 7, 2024, 6:30 PM",115199780,PARTIALLY_COLLECTED,ZONE_62,27522
1/7/2024,"January 7, 2024, 6:29 PM",115199780,ARRIVED,ZONE_62,27522
1/7/2024,"January 7, 2024, 6:25 PM",115199780,STARTED TASK,ZONE_62,27522
1/7/2024,"January 7, 2024, 6:23 PM",115201326,COLLECTED,ZONE_39,26920
1/7/2024,"January 7, 2024, 6:22 PM",115201326,ARRIVED,ZONE_39,26920
1/7/2024,"January 7, 2024, 6:15 PM",115201326,STARTED TASK,ZONE_39,26920
1/7/2024,"January 7, 2024, 2:43 PM",115201670,COLLECTED,ZONE_35,4778
1/7/2024,"January 7, 2024, 2:42 PM",115201670,ARRIVED,ZONE_35,4778
1/7/2024,"January 7, 2024, 2:38 PM",115201670,STARTED TASK,ZONE_35,4778
1/7/2024,"January 7, 2024, 5:58 PM",115202353,COLLECTED,ZONE_60,18224
1/7/2024,"January 7, 2024, 5:57 PM",115202353,ARRIVED,ZONE_60,18224
1/7/2024,"January 7, 2024, 5:53 PM",115202353,STARTED TASK,ZONE_60,18224
1/7/2024,"January 7, 2024, 7:22 PM",115202356,COLLECTED,ZONE_32,3057
1/7/2024,"January 7, 2024, 7:21 PM",115202356,ARRIVED,ZONE_32,3057
1/7/2024,"January 7, 2024, 7:17 PM",115202356,STARTED TASK,ZONE_32,3057
1/7/2024,"January 7, 2024, 3:50 PM",115203037,COLLECTED,ZONE_2,4526
1/7/2024,"January 7, 2024, 3:50 PM",115203037,ARRIVED,ZONE_2,4526
1/7/2024,"January 7, 2024, 3:45 PM",115203037,STARTED TASK,ZONE_2,4526
1/7/2024,"January 7, 2024, 8:13 PM",115203208,COLLECTED,ZONE_59,5750
1/7/2024,"January 7, 2024, 8:12 PM",115203208,ARRIVED,ZONE_59,5750
1/7/2024,"January 7, 2024, 8:08 PM",115203208,STARTED TASK,ZONE_59,5750
1/7/2024,"January 7, 2024, 5:07 PM",115203210,COLLECTED,ZONE_24,430
1/7/2024,"January 7, 2024, 5:07 PM",115203210,ARRIVED,ZONE_24,430
1/7/2024,"January 7, 2024, 5:03 PM",115203210,STARTED TASK,ZONE_24,430
1/7/2024,"January 7, 2024, 5:10 PM",115203891,COLLECTED,ZONE_15,3043
1/7/2024,"January 7, 2024, 5:04 PM",115203891,ARRIVED,ZONE_15,3043
1/7/2024,"January 7, 2024, 5:00 PM",115203891,STARTED TASK,ZONE_15,3043
1/7/2024,"January 7, 2024, 2:31 PM",115205253,COLLECTED,ZONE_10,3983
1/7/2024,"January 7, 2024, 2:31 PM",115205253,ARRIVED,ZONE_10,3983
1/7/2024,"January 7, 2024, 2:26 PM",115205253,STARTED TASK,ZONE_10,3983
1/7/2024,"January 7, 2024, 5:24 PM",115205932,COLLECTED,ZONE_53,26894
1/7/2024,"January 7, 2024, 5:24 PM",115205932,ARRIVED,ZONE_53,26894
1/7/2024,"January 7, 2024, 5:18 PM",115205932,STARTED TASK,ZONE_53,26894
1/7/2024,"January 7, 2024, 2:53 PM",115206416,COLLECTED,ZONE_31,3145
1/7/2024,"January 7, 2024, 2:53 PM",115206416,ARRIVED,ZONE_31,3145
1/7/2024,"January 7, 2024, 2:49 PM",115206416,STARTED TASK,ZONE_31,3145
1/7/2024,"January 7, 2024, 5:56 PM",115207981,COLLECTED,ZONE_14,3245
1/7/2024,"January 7, 2024, 5:55 PM",115207981,ARRIVED,ZONE_14,3245
1/7/2024,"January 7, 2024, 5:50 PM",115207981,STARTED TASK,ZONE_14,3245
1/7/2024,"January 7, 2024, 6:32 PM",115208660,COLLECTED,ZONE_57,5000
1/7/2024,"January 7, 2024, 6:31 PM",115208660,ARRIVED,ZONE_57,5000
1/7/2024,"January 7, 2024, 6:27 PM",115208660,STARTED TASK,ZONE_57,5000
1/8/2024,"January 8, 2024, 4:29 PM",115212229,COLLECTED,ZONE_55,5262
1/8/2024,"January 8, 2024, 4:22 PM",115212229,ARRIVED,ZONE_55,5262
1/8/2024,"January 8, 2024, 4:18 PM",115212229,STARTED TASK,ZONE_55,5262
1/7/2024,"January 7, 2024, 5:18 PM",115212575,COLLECTED,ZONE_21,5617
1/7/2024,"January 7, 2024, 5:16 PM",115212575,ARRIVED,ZONE_21,5617
1/7/2024,"January 7, 2024, 5:12 PM",115212575,STARTED TASK,ZONE_21,5617
1/7/2024,"January 7, 2024, 3:11 PM",115212918,COLLECTED,ZONE_15,17889
1/7/2024,"January 7, 2024, 3:10 PM",115212918,ARRIVED,ZONE_15,17889
1/7/2024,"January 7, 2024, 3:06 PM",115212918,STARTED TASK,ZONE_15,17889
1/7/2024,"January 7, 2024, 6:11 PM",115213090,COLLECTED,ZONE_38,26879
1/7/2024,"January 7, 2024, 6:11 PM",115213090,ARRIVED,ZONE_38,26879
1/7/2024,"January 7, 2024, 6:06 PM",115213090,STARTED TASK,ZONE_38,26879
1/7/2024,"January 7, 2024, 8:33 PM",115213606,COLLECTED,ZONE_11,3244
1/7/2024,"January 7, 2024, 8:33 PM",115213606,ARRIVED,ZONE_11,3244
1/7/2024,"January 7, 2024, 8:28 PM",115213606,STARTED TASK,ZONE_11,3244
1/7/2024,"January 7, 2024, 7:06 PM",115213779,COLLECTED,ZONE_21,5617
1/7/2024,"January 7, 2024, 7:05 PM",115213779,ARRIVED,ZONE_21,5617
1/7/2024,"January 7, 2024, 7:01 PM",115213779,STARTED TASK,ZONE_21,5617
1/7/2024,"January 7, 2024, 3:10 PM",115214638,COLLECTED,ZONE_61,2784
1/7/2024,"January 7, 2024, 3:10 PM",115214638,ARRIVED,ZONE_61,2784
1/7/2024,"January 7, 2024, 3:06 PM",115214638,STARTED TASK,ZONE_61,2784
1/7/2024,"January 7, 2024, 3:35 PM",115217913,COLLECTED,ZONE_25,3956
1/7/2024,"January 7, 2024, 3:34 PM",115217913,ARRIVED,ZONE_25,3956
1/7/2024,"January 7, 2024, 3:30 PM",115217913,STARTED TASK,ZONE_25,3956
1/7/2024,"January 7, 2024, 5:07 PM",115218087,DELAYED,ZONE_10,3311
1/7/2024,"January 7, 2024, 5:06 PM",115218087,ARRIVED,ZONE_10,3311
1/7/2024,"January 7, 2024, 4:58 PM",115218087,STARTED TASK,ZONE_10,3311
1/8/2024,"January 8, 2024, 6:08 PM",115218087,FAILED,ZONE_10,3244
1/8/2024,"January 8, 2024, 6:02 PM",115218087,ARRIVED,ZONE_10,3244
1/8/2024,"January 8, 2024, 5:58 PM",115218087,STARTED TASK,ZONE_10,3244
1/7/2024,"January 7, 2024, 5:18 PM",115218431,COLLECTED,ZONE_53,26894
1/7/2024,"January 7, 2024, 5:17 PM",115218431,ARRIVED,ZONE_53,26894
1/7/2024,"January 7, 2024, 5:13 PM",115218431,STARTED TASK,ZONE_53,26894
1/7/2024,"January 7, 2024, 5:24 PM",115219293,COLLECTED,ZONE_59,5112
1/7/2024,"January 7, 2024, 5:20 PM",115219293,ARRIVED,ZONE_59,5112
1/7/2024,"January 7, 2024, 5:16 PM",115219293,STARTED TASK,ZONE_59,5112
1/7/2024,"January 7, 2024, 4:19 PM",115220058,PARTIALLY_COLLECTED,ZONE_61,3938
1/7/2024,"January 7, 2024, 4:08 PM",115220058,ARRIVED,ZONE_61,3938
1/7/2024,"January 7, 2024, 4:03 PM",115220058,STARTED TASK,ZONE_61,3938
1/8/2024,"January 8, 2024, 5:20 PM",115220665,COLLECTED,ZONE_45,5574
1/8/2024,"January 8, 2024, 5:18 PM",115220665,ARRIVED,ZONE_45,5574
1/8/2024,"January 8, 2024, 5:13 PM",115220665,STARTED TASK,ZONE_45,5574
1/8/2024,"January 8, 2024, 6:32 PM",115220677,COLLECTED,ZONE_14,2031
1/8/2024,"January 8, 2024, 6:32 PM",115220677,ARRIVED,ZONE_14,2031
1/8/2024,"January 8, 2024, 6:28 PM",115220677,STARTED TASK,ZONE_14,2031
1/8/2024,"January 8, 2024, 7:52 PM",115220848,COLLECTED,ZONE_38,26879
1/8/2024,"January 8, 2024, 7:50 PM",115220848,ARRIVED,ZONE_38,26879
1/8/2024,"January 8, 2024, 7:45 PM",115220848,STARTED TASK,ZONE_38,26879
1/8/2024,"January 8, 2024, 2:58 PM",115221198,COLLECTED,ZONE_35,2893
1/8/2024,"January 8, 2024, 2:57 PM",115221198,ARRIVED,ZONE_35,2893
1/8/2024,"January 8, 2024, 2:53 PM",115221198,STARTED TASK,ZONE_35,2893
1/8/2024,"January 8, 2024, 7:20 PM",115221909,COLLECTED,ZONE_24,26860
1/8/2024,"January 8, 2024, 7:17 PM",115221909,ARRIVED,ZONE_24,26860
1/8/2024,"January 8, 2024, 7:13 PM",115221909,STARTED TASK,ZONE_24,26860
1/8/2024,"January 8, 2024, 5:48 PM",115221911,COLLECTED,ZONE_7,1009
1/8/2024,"January 8, 2024, 5:48 PM",115221911,ARRIVED,ZONE_7,1009
1/8/2024,"January 8, 2024, 5:44 PM",115221911,STARTED TASK,ZONE_7,1009
1/8/2024,"January 8, 2024, 3:42 PM",115221914,COLLECTED,ZONE_44,3307
1/8/2024,"January 8, 2024, 3:41 PM",115221914,ARRIVED,ZONE_44,3307
1/8/2024,"January 8, 2024, 3:37 PM",115221914,STARTED TASK,ZONE_44,3307
1/8/2024,"January 8, 2024, 1:59 PM",115222091,COLLECTED,ZONE_4,3833
1/8/2024,"January 8, 2024, 1:59 PM",115222091,ARRIVED,ZONE_4,3833
1/8/2024,"January 8, 2024, 1:55 PM",115222091,STARTED TASK,ZONE_4,3833
1/8/2024,"January 8, 2024, 6:12 PM",115222436,DELAYED,ZONE_25,3955
1/8/2024,"January 8, 2024, 6:11 PM",115222436,ARRIVED,ZONE_25,3955
1/8/2024,"January 8, 2024, 6:07 PM",115222436,STARTED TASK,ZONE_25,3955
1/9/2024,"January 9, 2024, 8:54 PM",115222436,COLLECTED,ZONE_25,5196
1/9/2024,"January 9, 2024, 8:54 PM",115222436,ARRIVED,ZONE_25,5196
1/9/2024,"January 9, 2024, 8:49 PM",115222436,STARTED TASK,ZONE_25,5196
1/7/2024,"January 7, 2024, 7:38 PM",115222438,PARTIALLY_COLLECTED,ZONE_53,26894
1/7/2024,"January 7, 2024, 7:37 PM",115222438,ARRIVED,ZONE_53,26894
1/7/2024,"January 7, 2024, 7:31 PM",115222438,STARTED TASK,ZONE_53,26894
1/8/2024,"January 8, 2024, 4:55 PM",115223318,COLLECTED,ZONE_24,4652
1/8/2024,"January 8, 2024, 4:54 PM",115223318,ARRIVED,ZONE_24,4652
1/8/2024,"January 8, 2024, 4:50 PM",115223318,STARTED TASK,ZONE_24,4652
1/7/2024,"January 7, 2024, 4:36 PM",115223320,PARTIALLY_COLLECTED,ZONE_43,3307
1/7/2024,"January 7, 2024, 4:34 PM",115223320,ARRIVED,ZONE_43,3307
1/7/2024,"January 7, 2024, 4:30 PM",115223320,STARTED TASK,ZONE_43,3307
1/7/2024,"January 7, 2024, 5:31 PM",115223322,COLLECTED,ZONE_27,3285
1/7/2024,"January 7, 2024, 5:30 PM",115223322,ARRIVED,ZONE_27,3285
1/7/2024,"January 7, 2024, 5:26 PM",115223322,STARTED TASK,ZONE_27,3285
1/8/2024,"January 8, 2024, 8:29 PM",115223680,COLLECTED,ZONE_26,26921
1/8/2024,"January 8, 2024, 8:28 PM",115223680,ARRIVED,ZONE_26,26921
1/8/2024,"January 8, 2024, 8:24 PM",115223680,STARTED TASK,ZONE_26,26921
1/8/2024,"January 8, 2024, 3:55 PM",115224028,COLLECTED,ZONE_1,2706
1/8/2024,"January 8, 2024, 3:55 PM",115224028,ARRIVED,ZONE_1,2706
1/8/2024,"January 8, 2024, 3:50 PM",115224028,STARTED TASK,ZONE_1,2706
1/8/2024,"January 8, 2024, 2:07 PM",115224030,COLLECTED,ZONE_61,4134
1/8/2024,"January 8, 2024, 2:06 PM",115224030,ARRIVED,ZONE_61,4134
1/8/2024,"January 8, 2024, 2:02 PM",115224030,STARTED TASK,ZONE_61,4134
1/8/2024,"January 8, 2024, 3:31 PM",115224031,COLLECTED,ZONE_7,1009
1/8/2024,"January 8, 2024, 3:31 PM",115224031,ARRIVED,ZONE_7,1009
1/8/2024,"January 8, 2024, 3:25 PM",115224031,STARTED TASK,ZONE_7,1009
1/7/2024,"January 7, 2024, 5:16 PM",115224202,PARTIALLY_COLLECTED,ZONE_42,4851
1/7/2024,"January 7, 2024, 5:16 PM",115224202,ARRIVED,ZONE_42,4851
1/7/2024,"January 7, 2024, 5:12 PM",115224202,STARTED TASK,ZONE_42,4851
1/8/2024,"January 8, 2024, 4:03 PM",115224556,COLLECTED,ZONE_20,4687
1/8/2024,"January 8, 2024, 4:02 PM",115224556,ARRIVED,ZONE_20,4687
1/8/2024,"January 8, 2024, 3:57 PM",115224556,STARTED TASK,ZONE_20,4687
1/8/2024,"January 8, 2024, 10:40 AM",115225086,COLLECTED,ZONE_7,3930
1/8/2024,"January 8, 2024, 10:37 AM",115225086,ARRIVED,ZONE_7,3930
1/8/2024,"January 8, 2024, 10:33 AM",115225086,STARTED TASK,ZONE_7,3930
1/8/2024,"January 8, 2024, 4:47 PM",115226984,COLLECTED,ZONE_31,4332
1/8/2024,"January 8, 2024, 4:47 PM",115226984,ARRIVED,ZONE_31,4332
1/8/2024,"January 8, 2024, 4:43 PM",115226984,STARTED TASK,ZONE_31,4332
1/8/2024,"January 8, 2024, 5:24 PM",115227506,COLLECTED,ZONE_33,4778
1/8/2024,"January 8, 2024, 5:23 PM",115227506,ARRIVED,ZONE_33,4778
1/8/2024,"January 8, 2024, 5:19 PM",115227506,STARTED TASK,ZONE_33,4778
1/8/2024,"January 8, 2024, 7:02 PM",115227856,PARTIALLY_COLLECTED,ZONE_30,26839
1/8/2024,"January 8, 2024, 7:00 PM",115227856,ARRIVED,ZONE_30,26839
1/8/2024,"January 8, 2024, 6:54 PM",115227856,STARTED TASK,ZONE_30,26839
1/7/2024,"January 7, 2024, 4:49 PM",115228027,COLLECTED,ZONE_42,4851
1/7/2024,"January 7, 2024, 4:48 PM",115228027,ARRIVED,ZONE_42,4851
1/7/2024,"January 7, 2024, 4:44 PM",115228027,STARTED TASK,ZONE_42,4851
1/8/2024,"January 8, 2024, 2:31 PM",115228200,COLLECTED,ZONE_59,5750
1/8/2024,"January 8, 2024, 2:15 PM",115228200,STARTED TASK,ZONE_59,5750
1/10/2024,"January 10, 2024, 7:25 PM",115228201,PARTIALLY_COLLECTED,ZONE_5,5204
1/10/2024,"January 10, 2024, 7:25 PM",115228201,ARRIVED,ZONE_5,5204
1/10/2024,"January 10, 2024, 7:20 PM",115228201,STARTED TASK,ZONE_5,5204
1/8/2024,"January 8, 2024, 3:23 PM",115228717,DELAYED,ZONE_53,26894
1/8/2024,"January 8, 2024, 3:23 PM",115228717,ARRIVED,ZONE_53,26894
1/8/2024,"January 8, 2024, 3:16 PM",115228717,STARTED TASK,ZONE_53,26894
1/9/2024,"January 9, 2024, 8:36 PM",115228717,COLLECTED,ZONE_53,26894
1/9/2024,"January 9, 2024, 8:35 PM",115228717,ARRIVED,ZONE_53,26894
1/9/2024,"January 9, 2024, 8:31 PM",115228717,STARTED TASK,ZONE_53,26894
1/8/2024,"January 8, 2024, 4:31 PM",115229757,COLLECTED,ZONE_7,1009
1/8/2024,"January 8, 2024, 4:31 PM",115229757,ARRIVED,ZONE_7,1009
1/8/2024,"January 8, 2024, 4:27 PM",115229757,STARTED TASK,ZONE_7,1009
1/8/2024,"January 8, 2024, 2:44 PM",115229759,COLLECTED,ZONE_4,3833
1/8/2024,"January 8, 2024, 2:44 PM",115229759,ARRIVED,ZONE_4,3833
1/8/2024,"January 8, 2024, 2:40 PM",115229759,STARTED TASK,ZONE_4,3833
1/8/2024,"January 8, 2024, 6:17 PM",115230621,COLLECTED,ZONE_11,3983
1/8/2024,"January 8, 2024, 6:15 PM",115230621,ARRIVED,ZONE_11,3983
1/8/2024,"January 8, 2024, 6:11 PM",115230621,STARTED TASK,ZONE_11,3983
1/8/2024,"January 8, 2024, 4:43 PM",115230965,COLLECTED,ZONE_42,4404
1/8/2024,"January 8, 2024, 4:34 PM",115230965,ARRIVED,ZONE_42,4404
1/8/2024,"January 8, 2024, 4:30 PM",115230965,STARTED TASK,ZONE_42,4404
1/8/2024,"January 8, 2024, 4:00 PM",115231646,COLLECTED,ZONE_58,2483
1/8/2024,"January 8, 2024, 4:00 PM",115231646,ARRIVED,ZONE_58,2483
1/8/2024,"January 8, 2024, 3:54 PM",115231646,STARTED TASK,ZONE_58,2483
1/8/2024,"January 8, 2024, 2:38 PM",115232165,COLLECTED,ZONE_29,4595
1/8/2024,"January 8, 2024, 2:37 PM",115232165,ARRIVED,ZONE_29,4595
1/8/2024,"January 8, 2024, 2:33 PM",115232165,STARTED TASK,ZONE_29,4595
1/8/2024,"January 8, 2024, 3:32 PM",115232339,COLLECTED,ZONE_9,4526
1/8/2024,"January 8, 2024, 3:32 PM",115232339,ARRIVED,ZONE_9,4526
1/8/2024,"January 8, 2024, 3:28 PM",115232339,STARTED TASK,ZONE_9,4526
1/7/2024,"January 7, 2024, 3:44 PM",115232684,COLLECTED,ZONE_10,3311
1/7/2024,"January 7, 2024, 3:43 PM",115232684,ARRIVED,ZONE_10,3311
1/7/2024,"January 7, 2024, 3:37 PM",115232684,STARTED TASK,ZONE_10,3311
1/8/2024,"January 8, 2024, 7:52 PM",115232685,COLLECTED,ZONE_65,4850
1/8/2024,"January 8, 2024, 7:51 PM",115232685,ARRIVED,ZONE_65,4850
1/8/2024,"January 8, 2024, 7:47 PM",115232685,STARTED TASK,ZONE_65,4850
1/7/2024,"January 7, 2024, 5:08 PM",115233196,COLLECTED,ZONE_31,3145
1/7/2024,"January 7, 2024, 5:07 PM",115233196,ARRIVED,ZONE_31,3145
1/7/2024,"January 7, 2024, 5:03 PM",115233196,STARTED TASK,ZONE_31,3145
1/8/2024,"January 8, 2024, 3:06 PM",115233369,COLLECTED,ZONE_1,2706
1/8/2024,"January 8, 2024, 3:04 PM",115233369,ARRIVED,ZONE_1,2706
1/8/2024,"January 8, 2024, 3:00 PM",115233369,STARTED TASK,ZONE_1,2706
1/8/2024,"January 8, 2024, 9:12 PM",115233878,COLLECTED,ZONE_12,2031
1/8/2024,"January 8, 2024, 9:12 PM",115233878,ARRIVED,ZONE_12,2031
1/8/2024,"January 8, 2024, 9:08 PM",115233878,STARTED TASK,ZONE_12,2031
1/7/2024,"January 7, 2024, 5:29 PM",115234219,COLLECTED,ZONE_7,1009
1/7/2024,"January 7, 2024, 5:28 PM",115234219,ARRIVED,ZONE_7,1009
1/7/2024,"January 7, 2024, 5:24 PM",115234219,STARTED TASK,ZONE_7,1009
1/7/2024,"January 7, 2024, 4:20 PM",115234729,COLLECTED,ZONE_14,18198
1/7/2024,"January 7, 2024, 4:19 PM",115234729,ARRIVED,ZONE_14,18198
1/7/2024,"January 7, 2024, 4:15 PM",115234729,STARTED TASK,ZONE_14,18198
1/8/2024,"January 8, 2024, 1:14 PM",115234730,COLLECTED,ZONE_11,3983
1/8/2024,"January 8, 2024, 1:12 PM",115234730,ARRIVED,ZONE_11,3983
1/8/2024,"January 8, 2024, 1:05 PM",115234730,STARTED TASK,ZONE_11,3983
1/8/2024,"January 8, 2024, 7:03 PM",115235576,COLLECTED,ZONE_46,5574
1/8/2024,"January 8, 2024, 7:03 PM",115235576,ARRIVED,ZONE_46,5574
1/8/2024,"January 8, 2024, 6:58 PM",115235576,STARTED TASK,ZONE_46,5574
1/8/2024,"January 8, 2024, 3:34 PM",115236086,COLLECTED,ZONE_55,5262
1/8/2024,"January 8, 2024, 3:30 PM",115236086,ARRIVED,ZONE_55,5262
1/8/2024,"January 8, 2024, 3:26 PM",115236086,STARTED TASK,ZONE_55,5262
1/7/2024,"January 7, 2024, 7:22 PM",115236427,COLLECTED,ZONE_31,3145
1/7/2024,"January 7, 2024, 7:20 PM",115236427,ARRIVED,ZONE_31,3145
1/7/2024,"January 7, 2024, 7:16 PM",115236427,STARTED TASK,ZONE_31,3145
1/8/2024,"January 8, 2024, 9:32 PM",115237277,PARTIALLY_COLLECTED,ZONE_56,5545
1/8/2024,"January 8, 2024, 9:29 PM",115237277,ARRIVED,ZONE_56,5545
1/8/2024,"January 8, 2024, 9:25 PM",115237277,STARTED TASK,ZONE_56,5545
1/8/2024,"January 8, 2024, 4:37 PM",115237449,COLLECTED,ZONE_61,2784
1/8/2024,"January 8, 2024, 4:35 PM",115237449,ARRIVED,ZONE_61,2784
1/8/2024,"January 8, 2024, 4:31 PM",115237449,STARTED TASK,ZONE_61,2784
1/8/2024,"January 8, 2024, 2:00 PM",115237450,COLLECTED,ZONE_58,2483
1/8/2024,"January 8, 2024, 2:00 PM",115237450,ARRIVED,ZONE_58,2483
1/8/2024,"January 8, 2024, 1:56 PM",115237450,STARTED TASK,ZONE_58,2483
1/8/2024,"January 8, 2024, 3:54 PM",115238806,COLLECTED,ZONE_15,3043
1/8/2024,"January 8, 2024, 3:53 PM",115238806,ARRIVED,ZONE_15,3043
1/8/2024,"January 8, 2024, 3:49 PM",115238806,STARTED TASK,ZONE_15,3043
1/7/2024,"January 7, 2024, 6:41 PM",115240171,COLLECTED,ZONE_14,3245
1/7/2024,"January 7, 2024, 6:40 PM",115240171,ARRIVED,ZONE_14,3245
1/7/2024,"January 7, 2024, 6:36 PM",115240171,STARTED TASK,ZONE_14,3245
1/8/2024,"January 8, 2024, 3:23 PM",115240172,COLLECTED,ZONE_25,3955
1/8/2024,"January 8, 2024, 3:23 PM",115240172,ARRIVED,ZONE_25,3955
1/8/2024,"January 8, 2024, 3:19 PM",115240172,STARTED TASK,ZONE_25,3955
1/7/2024,"January 7, 2024, 3:02 PM",115240509,COLLECTED,ZONE_20,663
1/7/2024,"January 7, 2024, 3:01 PM",115240509,ARRIVED,ZONE_20,663
1/7/2024,"January 7, 2024, 2:57 PM",115240509,STARTED TASK,ZONE_20,663
1/7/2024,"January 7, 2024, 7:27 PM",115244067,COLLECTED,ZONE_14,17890
1/7/2024,"January 7, 2024, 7:27 PM",115244067,ARRIVED,ZONE_14,17890
1/7/2024,"January 7, 2024, 7:23 PM",115244067,STARTED TASK,ZONE_14,17890
1/7/2024,"January 7, 2024, 3:27 PM",115245087,COLLECTED,ZONE_1,409
1/7/2024,"January 7, 2024, 3:26 PM",115245087,ARRIVED,ZONE_1,409
1/7/2024,"January 7, 2024, 3:22 PM",115245087,STARTED TASK,ZONE_1,409
